postal_code;locality_name;state_name;lat;lon
A4421;SALADILLO DE OSMA;Salta;"Argentina";-25.3042;-65.5097
A4421;LA ARGENTINA;Salta;"Argentina";-25.3042;-65.5097
A4421;PUENTE DE DIAZ;Salta;"Argentina";-25.3042;-65.5097
A4421;CABRA CORRAL;Salta;"Argentina";-25.3042;-65.5097
A4421;BELLA VISTA (CNEL. MOLDES - DPTO. LA VIÑA);Salta;"Argentina";-25.3042;-65.5097
A4421;SEVILLAR;Salta;"Argentina";-25.3042;-65.5097
A4421;QUISCA LORO;Salta;"Argentina";-25.3042;-65.5097
A4421;SUMALAO;Salta;"Argentina";-25.3042;-65.5097
A4421;LA BODEGA;Salta;"Argentina";-25.3042;-65.5097
A4421;LA BODEGUITA;Salta;"Argentina";-25.3042;-65.5097
A4421;LA COSTA (EL CARMEN, DPTO. LA VIÑA);Salta;"Argentina";-25.3042;-65.5097
A4421;LAS GARZAS;Salta;"Argentina";-25.3042;-65.5097
A4421;TRES ACEQUIAS;Salta;"Argentina";-25.3042;-65.5097
A4421;SIÑUNTO;Salta;"Argentina";-25.3042;-65.5097
A4421;SAN GERONIMO;Salta;"Argentina";-25.3042;-65.5097
A4421;EL CARANCHO;Salta;"Argentina";-25.3042;-65.5097
A4421;CALVIMONTE;Salta;"Argentina";-25.3042;-65.5097
A4421;LAS CAÑAS;Salta;"Argentina";-25.3042;-65.5097
A4421;LAS MERCEDES (AMPASCACHI - DPTO. LA VIÑA);Salta;"Argentina";-25.3042;-65.5097
A4421;GUALIANIA;Salta;"Argentina";-25.3042;-65.5097
A4421;LAS PIRCAS (APEADERO FCGB);Salta;"Argentina";-25.3042;-65.5097
A4421;KILOMETRO 1176,300 (APEADERO FCGB);Salta;"Argentina";-25.3042;-65.5097
A4421;ABLOME;Salta;"Argentina";-25.3042;-65.5097
A4421;SANTA MARIA (AMPASCACHI - DPTO. LA VIÑA);Salta;"Argentina";-25.3042;-65.5097
A4421;LAS TIENDITAS;Salta;"Argentina";-25.3042;-65.5097
A4421;EL CARMEN (DPTO. LA VIÑA);Salta;"Argentina";-25.3042;-65.5097
A4421;LA ARMONIA (CNEL. MOLDES - DPTO. LA VIÑA);Salta;"Argentina";-25.3042;-65.5097
A4421;SAN ANTONIO (EL CARRIL, DPTO. CHICOANA);Salta;"Argentina";-25.3042;-65.5097
A4421;LA TOMA;Salta;"Argentina";-25.3042;-65.5097
A4421;SAN ANTONIO (CNEL. MOLDES, DPTO. LA VIÑA);Salta;"Argentina";-25.3042;-65.5097
A4421;PEÑAS AZULES;Salta;"Argentina";-25.3042;-65.5097
A4421;RETIRO;Salta;"Argentina";-25.3042;-65.5097
A4421;EL LEONCITO;Salta;"Argentina";-25.3042;-65.5097
A4423;BELLA VISTA (CHICOANA - DPTO. CHICOANA);Salta;"Argentina";-25.0917;-65.5458
A4423;CAMPO ALEGRE (CHICOANA, DPTO. CHICOANA);Salta;"Argentina";-25.0917;-65.5458
A4423;SAN JOAQUIN (CHICOANA, DPTO. CHICOANA);Salta;"Argentina";-25.0917;-65.5458
A4423;SANTA ANA;Salta;"Argentina";-25.0917;-65.5458
A4423;POTRERO DE DIAZ;Salta;"Argentina";-25.0917;-65.5458
A4423;PEÑAFLOR;Salta;"Argentina";-25.0917;-65.5458
A4423;EL SIMBOLAR;Salta;"Argentina";-25.0917;-65.5458
A4423;PALMIRA;Salta;"Argentina";-25.0917;-65.5458
A4423;LA CALAVERA;Salta;"Argentina";-25.0917;-65.5458
A4423;LA GUARDIA;Salta;"Argentina";-25.0917;-65.5458
A4423;LA MAROMA;Salta;"Argentina";-25.0917;-65.5458
A4423;LA MARGARITA;Salta;"Argentina";-25.0917;-65.5458
A4423;SAN FERNANDO DE ESCOIPE;Salta;"Argentina";-25.0917;-65.5458
A4423;SANTA ROSA (CHICOANA - DPTO. CHICOANA);Salta;"Argentina";-25.0917;-65.5458
A4423;SAN JOSE DE LA VIÑA;Salta;"Argentina";-25.0917;-65.5458
A4423;LAS MORAS;Salta;"Argentina";-25.0917;-65.5458
A4423;MOLINO (CHICOANA, DPTO. CHICOANA);Salta;"Argentina";-25.0917;-65.5458
A4423;PEDREGAL;Salta;"Argentina";-25.0917;-65.5458
A4423;VILLA FANNY;Salta;"Argentina";-25.0917;-65.5458
A4423;VIÑACO;Salta;"Argentina";-25.0917;-65.5458
A4423;LOS LOS;Salta;"Argentina";-25.0917;-65.5458
A4423;TILIAN;Salta;"Argentina";-25.0917;-65.5458
A4423;CHIVILME;Salta;"Argentina";-25.0917;-65.5458
A4423;EL QUEMADO (CHICOANA, DPTO. CHICOANA);Salta;"Argentina";-25.0917;-65.5458
A4423;EL MOYAR;Salta;"Argentina";-25.0917;-65.5458
A4423;SANTA GERTRUDIS;Salta;"Argentina";-25.1167;-65.5167
A4423;PULARES;Salta;"Argentina";-25.0833;-65.5833
A4423;CHICOANA;Salta;"Argentina";-25.1;-65.55
A4423;EL TIPAL;Salta;"Argentina";-25.0667;-65.5333
A4425;ACOSTA;Salta;"Argentina";-25.5;-65.2333
A4425;LA FLORIDA;Salta;"Argentina";-26.0667;-65.2
A4425;COROPAMPA;Salta;"Argentina";-25.5;-65.5167
A4425;PAMPA GRANDE;Salta;"Argentina";-25.8333;-65.5
A4425;ALEMANIA;Salta;"Argentina";-25.6;-65.6333
A4425;REDONDO;Salta;"Argentina";-25.5426;-65.4481
A4425;RIO ALEMANIA;Salta;"Argentina";-25.5426;-65.4481
A4425;MORALES;Salta;"Argentina";-25.75;-65.7
A4425;TALAPAMPA;Salta;"Argentina";-25.5333;-65.5667
A4425;SAUCE;Salta;"Argentina";-24.5833;-65.15
A4425;SAUCE REDONDO;Salta;"Argentina";-25.5426;-65.4481
A4425;LA VIÑA (DPTO. LA VIÑA);Salta;"Argentina";-25.5426;-65.4481
A4425;CARAHUASI;Salta;"Argentina";-25.5426;-65.4481
A4425;LAS CURTIEMBRES;Salta;"Argentina";-25.5426;-65.4481
A4425;DURAZNO (GUACHIPAS, DPTO. GUACHIPAS);Salta;"Argentina";-25.5426;-65.4481
A4425;BODEGUITA;Salta;"Argentina";-25.5426;-65.4481
A4425;GUACHIPAS;Salta;"Argentina";-25.5167;-65.5333
A4425;CASTAÑARES;Salta;"Argentina";-25.5426;-65.4481
A4425;LOS CHURQUIS (GUACHIPAS, DPTO. GUACHIPAS);Salta;"Argentina";-25.5426;-65.4481
A4425;CAMPO DE ALEMANIA;Salta;"Argentina";-25.5426;-65.4481
A4425;CEVILAR;Salta;"Argentina";-25.5426;-65.4481
A4425;LA POBLACION (GUACHIPAS - DPTO. GUACHIPAS);Salta;"Argentina";-25.5426;-65.4481
A4425;AMBLAYO;Salta;"Argentina";-25.5426;-65.4481
A4425;CERRO ALEMANIA;Salta;"Argentina";-25.5426;-65.4481
A4425;TIPA SOLA;Salta;"Argentina";-25.5426;-65.4481
A4425;EL ACHERAL;Salta;"Argentina";-25.5426;-65.4481
A4425;SANTA BARBARA;Salta;"Argentina";-25.5426;-65.4481
A4425;SANTA ELENA (GUACHIPAS, DPTO. GUACHIPAS);Salta;"Argentina";-25.5426;-65.4481
A4425;LA PAMPA;Salta;"Argentina";-25.5426;-65.4481
A4425;TRES CRUCES (ALEMANIA, DPTO. GUACHIPAS);Salta;"Argentina";-25.5426;-65.4481
A4425;LA COSTA (GUACHIPAS - DPTO. GUACHIPAS);Salta;"Argentina";-25.5426;-65.4481
A4425;LOS SAUCES (PAMPA GRANDE, DPTO. GUACHIPAS);Salta;"Argentina";-25.5426;-65.4481
A4425;LAS LECHUZAS;Salta;"Argentina";-25.5426;-65.4481
A4427;PUCARA (ANGASTACO, DPTO. SAN CARLOS);Salta;"Argentina";-25.785;-65.7433
A4427;LA VIÑA (SAN CARLOS - DPTO. SAN CARLOS);Salta;"Argentina";-25.785;-65.7433
A4427;YACOCHUYA;Salta;"Argentina";-25.785;-65.7433
A4427;LOS SAUCES (SAN CARLOS, DPTO. SAN CARLOS);Salta;"Argentina";-25.785;-65.7433
A4427;LOROHUASI;Salta;"Argentina";-25.785;-65.7433
A4427;SANTA ROSA (ANGASTACO - DPTO. SAN CARLOS);Salta;"Argentina";-25.785;-65.7433
A4427;SIMBOLAR (SAN CARLOS, DPTO. SAN CARLOS);Salta;"Argentina";-25.785;-65.7433
A4427;LA ARMONIA (CAFAYATE - DPTO. CAFAYATE);Salta;"Argentina";-25.785;-65.7433
A4427;JACIMANA;Salta;"Argentina";-25.785;-65.7433
A4427;YANCHUYA;Salta;"Argentina";-25.785;-65.7433
A4427;BUENA VISTA (SAN CARLOS - DPTO. SAN CARLOS);Salta;"Argentina";-25.785;-65.7433
A4427;MONTE VIEJO;Salta;"Argentina";-25.785;-65.7433
A4427;SAN ANTONIO (ANIMANA, DPTO. SAN CARLOS);Salta;"Argentina";-25.785;-65.7433
A4427;CORRALITO (DPTO. SAN CARLOS);Salta;"Argentina";-25.785;-65.7433
A4427;LA ARCADIA;Salta;"Argentina";-25.785;-65.7433
A4427;LAS CONCHAS (CAFAYATE - DPTO. CAFAYATE);Salta;"Argentina";-25.785;-65.7433
A4427;LA BANDA (CAFAYATE - DPTO. CAFAYATE);Salta;"Argentina";-25.785;-65.7433
A4427;EL RECREO;Salta;"Argentina";-25.8167;-64.6333
A4427;CAFAYATE;Salta;"Argentina";-26.0833;-65.9667
A4427;ANGASTACO;Salta;"Argentina";-25.6333;-66.1833
A4427;SAN LUCAS;Salta;"Argentina";-25.9667;-66
A4427;SAN RAFAEL;Salta;"Argentina";-25.8667;-65.9667
A4427;LA PUNILLA;Salta;"Argentina";-24.8833;-64.8667
A4427;PAYOGASTILLA;Salta;"Argentina";-25.7167;-66
A4427;ANIMANA;Salta;"Argentina";-25.9833;-65.9667
A4427;BARRIAL;Salta;"Argentina";-25.9667;-65.9167
A4427;SAN CARLOS;Salta;"Argentina";-25.9333;-65.9333
A4430;GENERAL GÜEMES;Salta;"Argentina";-24.6667;-65.05
A4430;QUISTO;Salta;"Argentina";-24.5667;-64.7167
A4430;YASQUIAME;Salta;"Argentina";-24.6167;-64.8833
A4430;KILOMETRO 1094 (APEADERO FCGB);Salta;"Argentina";-24.6167;-64.8833
A4430;AGUA CALIENTE;Salta;"Argentina";-24.6167;-64.8833
A4430;TORZALITO;Salta;"Argentina";-24.6167;-64.8833
A4430;VILLA MAYOR ZABALETA;Salta;"Argentina";-24.6167;-64.8833
A4430;ZAPALLITO;Salta;"Argentina";-24.6167;-64.8833
A4430;OJO DE AGUA (GRAL. GUEMES, DPTO. GRAL. M. M. DE GUEMES);Salta;"Argentina";-24.6167;-64.8833
A4430;LAS VERTIENTES;Salta;"Argentina";-24.6167;-64.8833
A4430;ENTRE RIOS;Salta;"Argentina";-24.6167;-64.8833
A4430;PUESTO VIEJO;Salta;"Argentina";-24.6167;-64.8833
A4430;SALADILLO (GRAL. GUEMES, DPTO. GRAL. M. M. DE GUEMES);Salta;"Argentina";-24.6167;-64.8833
A4430;ALGARROBAL (GRAL. GUEMES, DPTO. GRAL. GUEMES);Salta;"Argentina";-24.6167;-64.8833
A4430;SAUSALITO;Salta;"Argentina";-24.6167;-64.8833
A4430;MADRE VIEJA;Salta;"Argentina";-24.6167;-64.8833
A4430;SAN ISIDRO (GRAL GUEMES, DPTO. GRAL. M. M. DE GUEMES);Salta;"Argentina";-24.6167;-64.8833
A4430;CHACRA EXPERIMENTAL;Salta;"Argentina";-24.6167;-64.8833
A4431;TACA TACA (ESTACION FCGB);Salta;"Argentina";-24.8492;-64.8348
A4432;LA OFELIA;Salta;"Argentina";-24.6708;-65.1708
A4432;KILOMETRO 1102 (APEADERO FCGB);Salta;"Argentina";-24.6708;-65.1708
A4432;CAMPO SANTO;Salta;"Argentina";-24.6708;-65.1708
A4432;LA VIÑA (CAMPO SANTO - DPTO. GRAL. M. M. DE GUEMES);Salta;"Argentina";-24.6708;-65.1708
A4432;EL BORDO (CAMPO SANTO);Salta;"Argentina";-24.6708;-65.1708
A4432;SANTA ROSA (CAMPO SANTO - DPTO. GRAL. M. M. DE GUEMES);Salta;"Argentina";-24.6708;-65.1708
A4432;LA OLIVA;Salta;"Argentina";-24.6708;-65.1708
A4432;GALLINATO;Salta;"Argentina";-24.6708;-65.1708
A4432;CANTERA EL SAUCE;Salta;"Argentina";-24.6708;-65.1708
A4432;SAN MARTIN (EL BORDO, CAMPO SANTO, DPTO.GRAL.M.M.DE GUEMES);Salta;"Argentina";-24.6708;-65.1708
A4432;LA RAMADA;Salta;"Argentina";-24.6708;-65.1708
A4432;RODEO GRANDE;Salta;"Argentina";-24.6708;-65.1708
A4432;MOJOTORO;Salta;"Argentina";-24.7;-65.3
A4432;COBOS;Salta;"Argentina";-24.7167;-65.1
A4432;EL SAUCE;Salta;"Argentina";-24.5833;-65.15
A4432;BETANIA;Salta;"Argentina";-24.6833;-65.1333
A4434;CRUZ QUEMADA;Salta;"Argentina";-25.0167;-64.9667
A4434;LAS VIBORAS;Salta;"Argentina";-25.0333;-64.65
A4434;PALOMITAS;Salta;"Argentina";-24.8833;-64.9667
A4434;GONZALEZ;Salta;"Argentina";-24.9167;-64.65
A4434;PIQUETE DE ANTA;Salta;"Argentina";-24.7667;-64.4667
A4434;JURAMENTO;Salta;"Argentina";-25.15;-64.95
A4434;LUMBRERAS;Salta;"Argentina";-25.2;-64.9167
A4434;EL REY;Salta;"Argentina";-24.6667;-64.6
A4434;QUESERA;Salta;"Argentina";-24.8833;-65.3
A4434;ANTA;Salta;"Argentina";-24.9167;-64.4667
A4434;LAS FLACAS;Salta;"Argentina";-24.4;-63.9333
A4434;LA TRAMPA;Salta;"Argentina";-24.8833;-64.8667
A4434;EL YESO;Salta;"Argentina";-25.0333;-64.45
A4434;LOS NOGALES;Salta;"Argentina";-25.1;-64.7167
A4434;CABEZA DE BUEY;Salta;"Argentina";-24.7833;-65.0167
A4434;CHILCAS;Salta;"Argentina";-25.1333;-65
A4434;LA POSTA;Salta;"Argentina";-24.9229;-64.7448
A4434;RIO DE LAS PIEDRAS (DPTO. METAN);Salta;"Argentina";-24.9229;-64.7448
A4434;SALADILLO (PASO DE LA CRUZ, DPTO. ANTA);Salta;"Argentina";-24.9229;-64.7448
A4434;SAUCE BAJADA;Salta;"Argentina";-24.9229;-64.7448
A4434;PASO DE LA CRUZ;Salta;"Argentina";-24.9229;-64.7448
A4434;SAN SEBASTIAN;Salta;"Argentina";-24.9229;-64.7448
A4434;VIRGILIO TEDIN (EMBARCADERO FCGB);Salta;"Argentina";-24.9229;-64.7448
A4434;LAS MESITAS;Salta;"Argentina";-24.9229;-64.7448
A4434;LECHIGUANA;Salta;"Argentina";-24.9229;-64.7448
A4434;LOS CORRALES;Salta;"Argentina";-24.9229;-64.7448
A4434;MIRAFLORES (RIO DE LAS PIEDRAS, DPTO. METAN);Salta;"Argentina";-24.9229;-64.7448
A4434;LAS CUESTITAS;Salta;"Argentina";-24.9229;-64.7448
A4434;LAS ACHERAS;Salta;"Argentina";-24.9229;-64.7448
A4434;LA PUNTILLA;Salta;"Argentina";-24.9229;-64.7448
A4434;LA CUESTITA (LUMBRERAS - DPTO. METAN);Salta;"Argentina";-24.9229;-64.7448
A4434;LA CUESTITA (LAS VIBORAS - DPTO. ANTA);Salta;"Argentina";-24.9229;-64.7448
A4434;ESTANCIA VIEJA;Salta;"Argentina";-24.9229;-64.7448
A4434;EL ZANJON;Salta;"Argentina";-24.9229;-64.7448
A4434;EL OSO;Salta;"Argentina";-24.9229;-64.7448
A4434;EL LIBANO;Salta;"Argentina";-24.9229;-64.7448
A4434;EL ESTANQUE;Salta;"Argentina";-24.9229;-64.7448
A4434;EL ALGARROBO;Salta;"Argentina";-24.9229;-64.7448
A4434;EBRO;Salta;"Argentina";-24.9229;-64.7448
A4434;COBA;Salta;"Argentina";-24.9229;-64.7448
A4434;CARRERAS;Salta;"Argentina";-24.9229;-64.7448
A4434;ACHARAS;Salta;"Argentina";-24.9229;-64.7448
A4434;EL NARANJO (PASO DE LA CRUZ, DPTO. ANTA);Salta;"Argentina";-24.9229;-64.7448
A4440;PERU;Salta;"Argentina";-25.3583;-65.2292
A4440;SCHNEIDEWIND (EMBARCADERO FCGB);Salta;"Argentina";-25.3583;-65.2292
A4440;SANTA ELENA (METAN - DPTO. METAN);Salta;"Argentina";-25.3583;-65.2292
A4440;BALDERRAMA;Salta;"Argentina";-25.3583;-65.2292
A4440;CAMPO AZUL;Salta;"Argentina";-25.3583;-65.2292
A4440;DURAZNO (METAN, DPTO. METAN);Salta;"Argentina";-25.3583;-65.2292
A4440;ESTECO (EMBARCADERO FCGB);Salta;"Argentina";-25.3583;-65.2292
A4440;PASO DEL DURAZNO;Salta;"Argentina";-25.3583;-65.2292
A4440;NOGALITO;Salta;"Argentina";-25.3583;-65.2292
A4440;PASTIADERO;Salta;"Argentina";-25.3583;-65.2292
A4440;CAMPO ALEGRE (METAN, DPTO. METAN);Salta;"Argentina";-25.3583;-65.2292
A4440;LA AGUADITA;Salta;"Argentina";-25.3583;-65.2292
A4440;EL GUANACO;Salta;"Argentina";-25.3583;-65.2292
A4440;SUCHA PERA;Salta;"Argentina";-25.3583;-65.2292
A4440;VERA CRUZ;Salta;"Argentina";-25.3583;-65.2292
A4440;ROSALES (METAN, DPTO. METAN);Salta;"Argentina";-25.3583;-65.2292
A4440;METAN;Salta;"Argentina";-25.4833;-64.95
A4440;PUNTA DEL AGUA;Salta;"Argentina";-24.9;-66.05
A4440;LAS JUNTAS;Salta;"Argentina";-25.3583;-65.2292
A4440;CONCHAS;Salta;"Argentina";-25.45;-64.9667
A4440;YATASTO;Salta;"Argentina";-25.6;-64.95
A4441;METAN VIEJO;Salta;"Argentina";-25.5333;-64.9667
A4441;MINA CONCORDIA (APEADERO FCGB);Salta;"Argentina";-25.5333;-64.9667
A4444;FINCA ROCCA;Salta;"Argentina";-25.3833;-64.6333
A4444;MIRAFLORES (EL GALPO6N, DPTO. METAN);Salta;"Argentina";-25.3833;-64.6333
A4444;LAS DELICIAS;Salta;"Argentina";-25.3833;-64.6333
A4444;LA POBLACION (EL GALPON - DPTO. METAN);Salta;"Argentina";-25.3833;-64.6333
A4444;FINCA ARMONIA;Salta;"Argentina";-25.3833;-64.6333
A4444;BAJO GRANDE (DESVIO FCGB. EL GALPON, DPTO. METAN);Salta;"Argentina";-25.3833;-64.6333
A4444;EL PARQUE;Salta;"Argentina";-25.3833;-64.6333
A4444;LA ARMONIA (EL GALPON - DPTO. METAN);Salta;"Argentina";-25.3833;-64.6333
A4444;ARROCERO ITALIANO;Salta;"Argentina";-25.3833;-64.6333
A4444;POBLACION DE ORTEGA;Salta;"Argentina";-25.3833;-64.6333
A4444;OVEJERIA (EL GALPON, DPTO. METAN);Salta;"Argentina";-25.3833;-64.6333
A4444;EL GALPON;Salta;"Argentina";-25.3833;-64.6333
A4446;CHAÑAR MUYO;Salta;"Argentina";-25.0667;-64.2667
A4446;CORONEL OLLEROS;Salta;"Argentina";-25.0667;-64.2667
A4446;CHORROARIN;Salta;"Argentina";-25.15;-64.35
A4446;POBLACION;Salta;"Argentina";-25.4333;-64.0667
A4446;ALTO DEL MISTOL;Salta;"Argentina";-25.2833;-64.1167
A4446;CEIBALITO;Salta;"Argentina";-25.0833;-64.3167
A4446;PORVENIR;Salta;"Argentina";-25.3833;-64.6667
A4446;TALA MUYO;Salta;"Argentina";-25.2095;-64.2929
A4446;COLA MUYO;Salta;"Argentina";-25.2095;-64.2929
A4446;SAN JUAN (CHAÑAR MUYO, DPTO. ANTA);Salta;"Argentina";-25.2095;-64.2929
A4446;BAJO GRANDE (EL TUNAL, DPTO. METAN);Salta;"Argentina";-25.2095;-64.2929
A4446;DIVISADERO;Salta;"Argentina";-25.2095;-64.2929
A4446;LAGUNITA;Salta;"Argentina";-25.2095;-64.2929
A4446;LOS CHIFLES;Salta;"Argentina";-25.2095;-64.2929
A4446;POTRERILLO (SAUZAL, DPTO. ANTA);Salta;"Argentina";-25.2095;-64.2929
A4446;LA CARRETERA;Salta;"Argentina";-25.2095;-64.2929
A4446;EL PACARA;Salta;"Argentina";-25.2095;-64.2929
A4446;EL CARRIZAL;Salta;"Argentina";-25.2095;-64.2929
A4446;ARENAL (CHAÑAR MUYO - DPTO. ANTA);Salta;"Argentina";-25.2095;-64.2929
A4446;SAUSAL;Salta;"Argentina";-25.2095;-64.2929
A4446;ALGARROBAL (CHAÑAR MUYO, DPTO. ANTA);Salta;"Argentina";-25.2095;-64.2929
A4446;MOLLE POZO;Salta;"Argentina";-25.2095;-64.2929
A4446;LAGUNITA NUEVA POBLACION;Salta;"Argentina";-25.2095;-64.2929
A4446;EL JARAVI;Salta;"Argentina";-25.2095;-64.2929
A4446;EL TUNAL (DPTO. METAN);Salta;"Argentina";-25.2095;-64.2929
A4446;SAN JOSE DE ORQUERA;Salta;"Argentina";-25.2095;-64.2929
A4446;PASO DE LAS CARRETAS;Salta;"Argentina";-25.2095;-64.2929
A4446;PASO LA CRUZ;Salta;"Argentina";-25.2095;-64.2929
A4446;LA MANGA;Salta;"Argentina";-25.2095;-64.2929
A4446;PULI;Salta;"Argentina";-25.2095;-64.2929
A4446;POTRERO (ROSALES, DPTO. METAN);Salta;"Argentina";-25.2095;-64.2929
A4446;TUNALITO (POBLACION - DPTO.METAN);Salta;"Argentina";-25.2095;-64.2929
A4446;ROSALES (DPTO. METAN);Salta;"Argentina";-25.2095;-64.2929
A4446;TALAS;Salta;"Argentina";-25.2095;-64.2929
A4448;KILOMETRO 1088 (APEADERO FCGB);Salta;"Argentina";-25.0083;-64.2
A4448;SANTO DOMINGO (JOAQUIN V.GONZALEZ, DPTO. ANTA);Salta;"Argentina";-25.0083;-64.2
A4448;LAGUNA BLANCA;Salta;"Argentina";-25.0083;-64.2
A4448;SAUCE SOLO;Salta;"Argentina";-25.0083;-64.2
A4448;CORONEL VIDT;Salta;"Argentina";-24.9333;-64.2167
A4448;JOAQUIN V. GONZALEZ;Salta;"Argentina";-25.0833;-64.1833
A4449;RIO DEL VALLE;Salta;"Argentina";-24.6333;-64.25
A4449;APOLINARIO SARAVIA;Salta;"Argentina";-24.4167;-64.0333
A4449;ROSARIO DEL DORADO;Salta;"Argentina";-24.5167;-64.1667
A4449;AGUA SUCIA;Salta;"Argentina";-24.45;-63.8333
A4449;GENERAL PIZARRO;Salta;"Argentina";-24.2167;-64.0167
A4449;LAS LAJITAS;Salta;"Argentina";-24.6833;-64.25
A4449;LAS FLORES;Salta;"Argentina";-24.3667;-63.8333
A4449;LAS TORTUGAS;Salta;"Argentina";-24.2667;-64.0833
A4449;LUIS BURELA;Salta;"Argentina";-24.3667;-64.0333
A4449;CORONEL MOLLINEDO;Salta;"Argentina";-24.5167;-64.1333
A4449;PIQUETE CABADO;Salta;"Argentina";-24.7833;-64.2333
A4449;ESPINILLO;Salta;"Argentina";-23.9;-62.6167
A4449;SAN RAMON;Salta;"Argentina";-25.0167;-65.5333
A4449;ARITA;Salta;"Argentina";-24.4718;-64.0782
A4449;SANTO DOMINGO (LAS LAJITAS, DPTO. ANTA);Salta;"Argentina";-24.4718;-64.0782
A4449;SANTO DOMINGO (APOLINARIO SARAVIA, DPTO. ANTA);Salta;"Argentina";-24.4718;-64.0782
A4449;EL MANANTIAL;Salta;"Argentina";-24.4718;-64.0782
A4449;LAS VATEAS;Salta;"Argentina";-24.4718;-64.0782
A4449;MONASTERIOS;Salta;"Argentina";-24.4718;-64.0782
A4449;CAMPO ALEGRE (LAS FLORES, DPTO. ANTA);Salta;"Argentina";-24.4718;-64.0782
A4449;EL CARMEN (APOLINARIO SARAVIA, DPTO. ANTA);Salta;"Argentina";-24.4718;-64.0782
A4449;SAN MARTIN (PALERMO, DPTO. ANTA);Salta;"Argentina";-24.4718;-64.0782
A4449;PALMA;Salta;"Argentina";-24.4718;-64.0782
A4449;KILOMETRO 1104 (APEADERO FCGB);Salta;"Argentina";-24.4718;-64.0782
A4449;ALTO ALEGRE;Salta;"Argentina";-24.4718;-64.0782
A4449;COLONIA HURLINGHAM;Salta;"Argentina";-24.4718;-64.0782
A4449;BARREALITO;Salta;"Argentina";-24.4718;-64.0782
A4449;POZO VERDE (CNEL. MOLINEDO, DPTO. ANTA);Salta;"Argentina";-24.4718;-64.0782
A4449;SAN LUIS (LAS FLORES, DPTO. ANTA);Salta;"Argentina";-24.4718;-64.0782
A4449;LAGUNA VERDE;Salta;"Argentina";-24.4718;-64.0782
A4449;LAS BATEAS;Salta;"Argentina";-24.4718;-64.0782
A4449;MEDIA LUNA (APOLINARIO SARAVIA, DPTO. ANTA);Salta;"Argentina";-24.4718;-64.0782
A4449;TUNALITO (PALERMO - DPTO. ANTA);Salta;"Argentina";-24.4718;-64.0782
A4449;ESQUINA (CNEL. MOLINEDO, DPTO. ANTA);Salta;"Argentina";-24.4718;-64.0782
A4449;TOTORAL;Salta;"Argentina";-24.4718;-64.0782
A4449;EL PERICOTE;Salta;"Argentina";-24.4718;-64.0782
A4449;SANTA ROSA (LAS FLORES - DPTO. ANTA);Salta;"Argentina";-24.4718;-64.0782
A4449;POZO GRANDE;Salta;"Argentina";-24.4718;-64.0782
A4449;EL BORDO (APOLINARIO SARAVIA, DPTO. ANTA);Salta;"Argentina";-24.4718;-64.0782
A4452;SAN GABRIEL;Salta;"Argentina";-25.4909;-63.8333
A4452;VINAL POZO;Salta;"Argentina";-25.4909;-63.8333
A4452;SIMBOLAR (MACAPILLO, DPTO. ANTA);Salta;"Argentina";-25.4909;-63.8333
A4452;PRINGLES;Salta;"Argentina";-25.4909;-63.8333
A4452;FLORESTA;Salta;"Argentina";-25.4909;-63.8333
A4452;ALGARROBAL (MACAPILLO, DPTO. ANTA);Salta;"Argentina";-25.4909;-63.8333
A4452;TACO PAMPA;Salta;"Argentina";-25.4909;-63.8333
A4452;LLUCHA;Salta;"Argentina";-25.4909;-63.8333
A4452;SUNCHALITO;Salta;"Argentina";-25.4909;-63.8333
A4452;EL VENCIDO;Salta;"Argentina";-25.4909;-63.8333
A4452;KILOMETRO 1152 (APEADERO FCGB);Salta;"Argentina";-25.4909;-63.8333
A4452;ROCA;Salta;"Argentina";-25.4909;-63.8333
A4452;FUERTE EL PITO;Salta;"Argentina";-25.4909;-63.8333
A4452;TORO PAMPA;Salta;"Argentina";-25.4909;-63.8333
A4452;MANGA VIEJA;Salta;"Argentina";-25.4909;-63.8333
A4452;SANTA ROSA DE ANTA;Salta;"Argentina";-25.4909;-63.8333
A4452;VENCIDA;Salta;"Argentina";-25.4909;-63.8333
A4452;TALAVERA;Salta;"Argentina";-25.4333;-63.8
A4452;QUEBRACHAL;Salta;"Argentina";-25.2833;-64.0667
A4452;NUESTRA SEÑORA DE TALAVERA;Salta;"Argentina";-25.4333;-63.8
A4452;EL QUEBRACHAL;Salta;"Argentina";-25.2833;-64.0667
A4452;TOLLOCHE;Salta;"Argentina";-25.5;-63.5333
A4452;GAONA;Salta;"Argentina";-25.2;-64.0833
A4452;MACAPILLO;Salta;"Argentina";-25.3667;-64.0167
A4530;RIO PESCADO;Salta;"Argentina";-22.8833;-64.45
A4530;SAN IGNACIO;Salta;"Argentina";-23.8667;-63.3667
A4530;ORAN;Salta;"Argentina";-23.1322;-64.326
A4530;LIMONCITO;Salta;"Argentina";-23.2496;-64.2737
A4530;PARANI;Salta;"Argentina";-23.2333;-64.9
A4530;SAN ANTONIO (SAN RAMON DE LA NUEVA ORAN, DPTO.ORAN);Salta;"Argentina";-23.2496;-64.2737
A4530;SAN ANDRES;Salta;"Argentina";-23.2496;-64.2737
A4530;RIO COLORADO;Salta;"Argentina";-23.2496;-64.2737
A4530;SAN BERNARDO (SAN RAMON DE LA NUEVA ORAN, DPTO. ORAN);Salta;"Argentina";-23.2496;-64.2737
